store_id,model_id,forecast_units,avg_event_multiplier,avg_lifecycle_factor
MAN01,MOD028,1.0240245535714287,1.0,0.55
MAN01,MOD029,0.9533611607142858,1.0,0.55
MAN01,MOD030,3.1478230519480515,1.0,1.0
MAN01,MOD031,0.4724933035714286,1.0,0.55
MAN01,MOD032,2.5238129464285715,1.0,0.55
MAN01,MOD033,4.295898760330578,1.0,1.0
MAN01,MOD034,2.044025357142857,1.0,0.55
MAN01,MOD035,0.35000000000000003,1.0,0.55
MAN01,MOD036,3.4476852272727276,1.0,1.0
MAN01,MOD037,1.335092142857143,1.0,0.55
MAN01,MOD038,0.40263267857142865,1.0,0.55
MAN01,MOD039,5.472054195804195,1.0,1.0
MAN01,MOD040,0.8783866071428572,1.0,0.55
MAN01,MOD041,0.8071384821428572,1.0,0.55
MAN01,MOD042,1.7890641233766233,1.0,1.0
MAN01,MOD043,0.5450892857142857,1.0,0.55
MAN01,MOD044,0.5861691964285715,1.0,0.55
MAN01,MOD045,1.075458041958042,1.0,1.0
MAN01,MOD046,0.47149305555555554,1.0,0.55
MAN01,MOD047,1.1172678571428571,1.0,0.55
MAN01,MOD048,6.361372159090908,1.0,1.0
MAN01,MOD049,0.6492013392857143,1.0,0.55
MAN01,MOD050,0.6425116071428572,1.0,0.55
MAN01,MOD051,3.826977272727272,1.0,1.0
MAN01,MOD052,1.216460892857143,1.0,0.55
MAN01,MOD053,0.35000000000000003,1.0,0.55
MAN01,MOD054,3.0161907467532463,1.0,1.0
MAN01,MOD055,0.35000000000000003,1.0,0.55
MAN01,MOD056,0.7626294642857143,1.0,0.55
MAN01,MOD057,4.688930652680653,1.0,1.0
MAN01,MOD058,0.4201647321428571,1.0,0.55
MAN01,MOD059,0.42834107142857136,1.0,0.55
MAN01,MOD060,0.4212954545454545,1.0,1.0
MAN02,MOD001,0.3526482142857143,1.0,0.55
MAN02,MOD002,1.2569560714285717,1.0,0.55
MAN02,MOD003,0.35000000000000003,1.0,0.6
MAN02,MOD004,1.36541871657754,1.0,0.6
MAN02,MOD005,0.35000000000000003,1.0,0.55
MAN02,MOD006,0.741866517857143,1.0,0.55
MAN02,MOD007,0.47025972222222223,1.0,0.55
MAN02,MOD008,2.15549025974026,1.0,1.0
MAN02,MOD009,0.4050013392857143,1.0,0.55
MAN02,MOD010,0.7076250000000001,1.0,0.55
MAN02,MOD011,0.41146312500000004,1.0,0.55
MAN02,MOD012,3.3344147727272726,1.0,1.0
MAN02,MOD013,0.35000000000000003,1.0,0.55
MAN02,MOD014,1.6619970535714288,1.0,0.55
MAN02,MOD015,2.985647727272727,1.0,1.0
MAN02,MOD016,0.5104513392857143,1.0,0.55
MAN02,MOD017,0.35000000000000003,1.0,0.55
MAN02,MOD018,0.35000000000000003,1.0,1.0
MAN02,MOD019,0.4451397321428571,1.0,0.55
MAN02,MOD020,0.593271875,1.0,0.55
MAN02,MOD021,1.5532792207792205,1.0,1.0
MAN02,MOD022,0.35000000000000003,1.0,0.55
MAN02,MOD023,0.35000000000000003,1.0,0.55
MAN02,MOD024,0.9509961038961039,1.0,1.0
MAN02,MOD025,0.41347500000000004,1.0,0.55
MAN02,MOD026,0.35000000000000003,1.0,0.55
MAN02,MOD027,1.1998838383838382,1.0,1.0
MAN02,MOD028,0.35000000000000003,1.0,0.55
MAN02,MOD029,0.35000000000000003,1.0,0.55
MAN02,MOD030,0.6035625,1.0,1.0
MAN02,MOD031,0.5474876785714287,1.0,0.55
MAN02,MOD032,0.35000000000000003,1.0,0.55
MAN02,MOD033,0.6663784090909091,1.0,1.0
MAN02,MOD034,0.3597839285714286,1.0,0.55
MAN02,MOD035,0.35000000000000003,1.0,0.55
MAN02,MOD036,0.6204707792207791,1.0,1.0
MAN02,MOD037,0.5664964285714287,1.0,0.55
MAN02,MOD038,0.35633307226771094,1.0,0.55
MAN02,MOD039,3.5046087662337664,1.0,1.0
MAN02,MOD040,0.35000000000000003,1.0,0.55
MAN02,MOD041,0.35000000000000003,1.0,0.55
MAN02,MOD042,0.4691732142857143,1.0,1.0
MAN02,MOD043,0.35000000000000003,1.0,0.55
MAN02,MOD044,0.35000000000000003,1.0,0.55
MAN02,MOD045,1.0791146103896105,1.0,1.0
MAN02,MOD046,0.35000000000000003,1.0,0.55
MAN02,MOD047,0.35000000000000003,1.0,0.55
MAN02,MOD048,0.8117775974025974,1.0,1.0
MAN02,MOD049,0.35000000000000003,1.0,0.55
MAN02,MOD050,0.35000000000000003,1.0,0.55
MAN02,MOD051,0.43643181818181814,1.0,1.0
MAN02,MOD052,0.35000000000000003,1.0,0.55
MAN02,MOD053,0.35000000000000003,1.0,0.55
MAN02,MOD054,1.1107387987012987,1.0,1.0
MAN02,MOD055,1.2425062500000001,1.0,0.55
MAN02,MOD056,0.35000000000000003,1.0,0.55
MAN02,MOD057,0.4475137987012987,1.0,1.0
MAN02,MOD058,0.35000000000000003,1.0,0.55
MAN02,MOD059,0.35000000000000003,1.0,0.55
MAN02,MOD060,0.37,1.0,1.0
MYS01,MOD001,0.35000000000000003,1.0,0.55
MYS01,MOD002,0.35000000000000003,1.0,0.55
MYS01,MOD003,1.5120146103896102,1.0,0.6
MYS01,MOD004,1.2599509090909091,1.0,0.6
MYS01,MOD005,0.4541089285714286,1.0,0.55
MYS01,MOD006,0.39964955357142856,1.0,0.55
MYS01,MOD007,0.5783892857142857,1.0,0.55
MYS01,MOD008,3.218369318181818,1.0,1.0
MYS01,MOD009,0.35000000000000003,1.0,0.55
MYS01,MOD010,0.35000000000000003,1.0,0.55
MYS01,MOD011,0.9276428571428574,1.0,0.55
MYS01,MOD012,1.3885811688311689,1.0,1.0
MYS01,MOD013,0.4046544642857143,1.0,0.55
MYS01,MOD014,0.3537571428571429,1.0,0.55
MYS01,MOD015,1.7634944805194808,1.0,1.0
MYS01,MOD016,1.026650892857143,1.0,0.55
MYS01,MOD017,0.49082812500000006,1.0,0.55
MYS01,MOD018,0.443719696969697,1.0,1.0
MYS01,MOD019,0.804834090909091,1.0,0.55
MYS01,MOD020,0.35587857142857143,1.0,0.55
MYS01,MOD021,4.194340422077922,1.0,1.0
MYS01,MOD022,0.35000000000000003,1.0,0.55
MYS01,MOD023,0.35000000000000003,1.0,0.55
MYS01,MOD024,2.708165746753247,1.0,1.0
MYS01,MOD025,0.9533314285714286,1.0,0.55
MYS01,MOD026,0.3593017857142857,1.0,0.55
MYS01,MOD027,0.8998928571428572,1.0,1.0
MYS01,MOD028,0.42521919642857137,1.0,0.55
MYS01,MOD029,0.35000000000000003,1.0,0.55
MYS01,MOD030,2.185961201298701,1.0,1.0
MYS01,MOD031,0.35000000000000003,1.0,0.55
MYS01,MOD032,0.3560714285714286,1.0,0.55
MYS01,MOD033,0.9802597402597402,1.0,1.0
MYS01,MOD034,0.4537125,1.0,0.55
MYS01,MOD035,0.5456839285714286,1.0,0.55
MYS01,MOD036,1.0221910714285714,1.0,1.0
MYS01,MOD037,0.5351785714285715,1.0,0.55
MYS01,MOD038,0.35000000000000003,1.0,0.55
MYS01,MOD039,1.1722573051948049,1.0,1.0
MYS01,MOD040,0.36478857142857146,1.0,0.55
MYS01,MOD041,0.6371708333333335,1.0,0.55
MYS01,MOD042,1.1068465909090908,1.0,1.0
MYS01,MOD043,0.35000000000000003,1.0,0.55
MYS01,MOD044,0.9102495535714288,1.0,0.55
MYS01,MOD045,1.847663474025974,1.0,1.0
MYS01,MOD046,0.5664865178571428,1.0,0.55
MYS01,MOD047,0.35000000000000003,1.0,0.55
MYS01,MOD048,1.1263076298701298,1.0,1.0
MYS01,MOD049,0.35000000000000003,1.0,0.55
MYS01,MOD050,0.35940785714285717,1.0,0.55
MYS01,MOD051,0.4156553571428572,1.0,1.0
MYS01,MOD052,0.35000000000000003,1.0,0.55
MYS01,MOD053,0.35000000000000003,1.0,0.55
MYS01,MOD054,0.9268920454545453,1.0,1.0
MYS01,MOD055,0.35000000000000003,1.0,0.55
MYS01,MOD056,0.3847041964285714,1.0,0.55
MYS01,MOD057,0.5042030844155844,1.0,1.0
MYS01,MOD058,0.35000000000000003,1.0,0.55
MYS01,MOD059,0.35000000000000003,1.0,0.55
MYS01,MOD060,0.40291558441558434,1.0,1.0
MYS02,MOD001,1.3729312500000002,1.0,0.55
MYS02,MOD002,0.354625,1.0,0.55
MYS02,MOD003,0.9179875494071146,1.0,0.6
MYS02,MOD004,3.1927636363636362,1.0,0.6
MYS02,MOD005,2.0638157608695655,1.0,0.55
MYS02,MOD006,0.8219886363636364,1.0,0.55
MYS02,MOD007,2.2462633928571427,1.0,0.55
MYS02,MOD008,4.519465909090908,1.0,1.0
MYS02,MOD009,0.4650180555555555,1.0,0.55
MYS02,MOD010,0.9260075892857145,1.0,0.55
MYS02,MOD011,1.3322973214285716,1.0,0.55
MYS02,MOD012,5.404611244019138,1.0,1.0
MYS02,MOD013,0.6096575892857143,1.0,0.55
MYS02,MOD014,1.6399655357142857,1.0,0.55
MYS02,MOD015,2.574216783216783,1.0,1.0
MYS02,MOD016,0.9808931250000001,1.0,0.55
MYS02,MOD017,0.7302709821428571,1.0,0.55
MYS02,MOD018,0.6768116883116884,1.0,1.0
MYS02,MOD019,0.568544642857143,1.0,0.55
MYS02,MOD020,0.4650602678571429,1.0,0.55
MYS02,MOD021,5.235521561771562,1.0,1.0
MYS02,MOD022,0.5697669642857143,1.0,0.55
MYS02,MOD023,0.8272473214285714,1.0,0.55
MYS02,MOD024,3.943923701298701,1.0,1.0
MYS02,MOD025,0.35000000000000003,1.0,0.55
MYS02,MOD026,0.5282212500000001,1.0,0.55
MYS02,MOD027,2.9072629870129867,1.0,1.0
MYS02,MOD028,0.4669928571428571,1.0,0.55
MYS02,MOD029,0.35000000000000003,1.0,0.55
MYS02,MOD030,1.0445892857142858,1.0,1.0
MYS02,MOD031,1.0908596153846155,1.0,0.55
MYS02,MOD032,0.35988035714285715,1.0,0.55
MYS02,MOD033,1.141353896103896,1.0,1.0
MYS02,MOD034,0.6750517857142857,1.0,0.55
MYS02,MOD035,0.6349299107142857,1.0,0.55
MYS02,MOD036,0.7522232142857143,1.0,1.0
MYS02,MOD037,0.8550468750000001,1.0,0.55
MYS02,MOD038,0.43458482142857147,1.0,0.55
MYS02,MOD039,1.3145211038961038,1.0,1.0
MYS02,MOD040,0.6236041666666665,1.0,0.55
MYS02,MOD041,0.35000000000000003,1.0,0.55
MYS02,MOD042,1.1209318181818182,1.0,1.0
MYS02,MOD043,0.5605995535714285,1.0,0.55
MYS02,MOD044,0.35000000000000003,1.0,0.55
MYS02,MOD045,3.03932775974026,1.0,1.0
MYS02,MOD046,0.35000000000000003,1.0,0.55
MYS02,MOD047,0.35000000000000003,1.0,0.55
MYS02,MOD048,0.6829202922077923,1.0,1.0
MYS02,MOD049,0.35000000000000003,1.0,0.55
MYS02,MOD050,0.35000000000000003,1.0,0.55
MYS02,MOD051,0.39132905844155846,1.0,1.0
MYS02,MOD052,0.35000000000000003,1.0,0.55
MYS02,MOD053,0.36149071428571433,1.0,0.55
MYS02,MOD054,0.3872386363636363,1.0,1.0
MYS02,MOD055,0.35000000000000003,1.0,0.55
MYS02,MOD056,0.35000000000000003,1.0,0.55
MYS02,MOD057,0.9991801948051948,1.0,1.0
MYS02,MOD058,0.35000000000000003,1.0,0.55
MYS02,MOD059,0.35000000000000003,1.0,0.55
MYS02,MOD060,0.35000000000000003,1.0,1.0
SHI01,MOD001,0.9659081250000001,1.0,0.55
SHI01,MOD002,1.39651875,1.0,0.55
SHI01,MOD003,2.8246725,1.0,0.6
SHI01,MOD004,3.1076118881118875,1.0,0.6
SHI01,MOD005,1.4038625892857146,1.0,0.55
SHI01,MOD006,1.133917857142857,1.0,0.55
SHI01,MOD007,1.8078332142857145,1.0,0.55
SHI01,MOD008,5.813137272727272,1.0,1.0
SHI01,MOD009,0.35695000000000005,1.0,0.55
SHI01,MOD010,0.8895559821428571,1.0,0.55
SHI01,MOD011,1.6073691964285712,1.0,0.55
SHI01,MOD012,6.767075757575756,1.0,1.0
SHI01,MOD013,0.5469525000000001,1.0,0.55
SHI01,MOD014,1.0423098214285713,1.0,0.55
SHI01,MOD015,5.488499512987013,1.0,1.0
SHI01,MOD016,0.3521875,1.0,0.55
SHI01,MOD017,0.6312133928571428,1.0,0.55
SHI01,MOD018,1.536434343434343,1.0,1.0
SHI01,MOD019,0.5654558035714286,1.0,0.55
SHI01,MOD020,1.3599779464285713,1.0,0.55
SHI01,MOD021,4.545711616161615,1.0,1.0
SHI01,MOD022,1.0161125000000002,1.0,0.55
SHI01,MOD023,0.7445424107142857,1.0,0.55
SHI01,MOD024,7.117025510204082,1.0,1.0
SHI01,MOD025,0.7799291666666668,1.0,0.55
SHI01,MOD026,0.8215982142857143,1.0,0.55
SHI01,MOD027,1.0185277777777775,1.0,1.0
SHI01,MOD028,0.35000000000000003,1.0,0.55
SHI01,MOD029,0.35000000000000003,1.0,0.55
SHI01,MOD030,2.196664772727273,1.0,1.0
SHI01,MOD031,0.35000000000000003,1.0,0.55
SHI01,MOD032,0.35000000000000003,1.0,0.55
SHI01,MOD033,2.46975,1.0,1.0
SHI01,MOD034,1.1388600000000002,1.0,0.55
SHI01,MOD035,0.78921,1.0,0.55
SHI01,MOD036,1.434590909090909,1.0,1.0
SHI01,MOD037,0.35000000000000003,1.0,0.55
SHI01,MOD038,0.37662916666666674,1.0,0.55
SHI01,MOD039,1.1508141233766234,1.0,1.0
SHI01,MOD040,0.3872666666666667,1.0,0.55
SHI01,MOD041,0.5296285714285714,1.0,0.55
SHI01,MOD042,1.9695292207792208,1.0,1.0
SHI01,MOD043,0.35000000000000003,1.0,0.55
SHI01,MOD044,0.35000000000000003,1.0,0.55
SHI01,MOD045,1.0732762987012987,1.0,1.0
SHI01,MOD046,0.35000000000000003,1.0,0.55
SHI01,MOD047,0.35000000000000003,1.0,0.55
SHI01,MOD048,0.35000000000000003,1.0,1.0
SHI01,MOD049,0.38095794642857145,1.0,0.55
SHI01,MOD050,0.35000000000000003,1.0,0.55
SHI01,MOD051,0.37332759740259736,1.0,1.0
SHI01,MOD052,0.5274184821428572,1.0,0.55
SHI01,MOD053,0.35000000000000003,1.0,0.55
SHI01,MOD054,0.5230154220779221,1.0,1.0
SHI01,MOD055,0.35000000000000003,1.0,0.55
SHI01,MOD056,0.35000000000000003,1.0,0.55
SHI01,MOD057,0.46505666113875066,1.0,1.0
SHI01,MOD058,0.35000000000000003,1.0,0.55
SHI01,MOD059,0.35000000000000003,1.0,0.55
SHI01,MOD060,0.37,1.0,1.0
TUM01,MOD001,2.140089910714286,1.0,0.55
TUM01,MOD002,1.5719978571428572,1.0,0.55
TUM01,MOD003,1.9343947214076245,1.0,0.6
TUM01,MOD004,2.1259022727272727,1.0,0.6
TUM01,MOD005,1.7911138392857144,1.0,0.55
TUM01,MOD006,0.5993504464285714,1.0,0.55
TUM01,MOD007,1.8161185714285717,1.0,0.55
TUM01,MOD008,6.47158211143695,1.0,1.0
TUM01,MOD009,1.1450343750000003,1.0,0.55
TUM01,MOD010,0.9519934821428573,1.0,0.55
TUM01,MOD011,1.6538504464285715,1.0,0.55
TUM01,MOD012,12.258508441558442,1.0,1.0
TUM01,MOD013,2.144026666666667,1.0,0.55
TUM01,MOD014,1.4322964285714286,1.0,0.55
TUM01,MOD015,5.104468344155843,1.0,1.0
TUM01,MOD016,1.5059825892857144,1.0,0.55
TUM01,MOD017,0.705890625,1.0,0.55
TUM01,MOD018,1.4093936688311686,1.0,1.0
TUM01,MOD019,0.6137375,1.0,0.55
TUM01,MOD020,1.2922670454545455,1.0,0.55
TUM01,MOD021,4.998964285714285,1.0,1.0
TUM01,MOD022,1.8301124999999998,1.0,0.55
TUM01,MOD023,1.4541693750000002,1.0,0.55
TUM01,MOD024,9.927161157024791,1.0,1.0
TUM01,MOD025,1.3164173076923078,1.0,0.55
TUM01,MOD026,1.0339848214285716,1.0,0.55
TUM01,MOD027,2.697606331168831,1.0,1.0
TUM01,MOD028,0.518809375,1.0,0.55
TUM01,MOD029,0.3807200892857142,1.0,0.55
TUM01,MOD030,3.375156818181818,1.0,1.0
TUM01,MOD031,1.4106415178571428,1.0,0.55
TUM01,MOD032,1.4423392857142858,1.0,0.55
TUM01,MOD033,2.3237021103896103,1.0,1.0
TUM01,MOD034,0.45450535714285717,1.0,0.55
TUM01,MOD035,0.7299736607142857,1.0,0.55
TUM01,MOD036,3.126415909090909,1.0,1.0
TUM01,MOD037,0.4394410714285715,1.0,0.55
TUM01,MOD038,0.35000000000000003,1.0,0.55
TUM01,MOD039,3.534572884012539,1.0,1.0
TUM01,MOD040,0.5706589285714286,1.0,0.55
TUM01,MOD041,0.35000000000000003,1.0,0.55
TUM01,MOD042,4.914553030303031,1.0,1.0
TUM01,MOD043,0.35226250000000003,1.0,0.55
TUM01,MOD044,0.45361339285714286,1.0,0.55
TUM01,MOD045,2.477623966942149,1.0,1.0
TUM01,MOD046,0.35000000000000003,1.0,0.55
TUM01,MOD047,0.35000000000000003,1.0,0.55
TUM01,MOD048,0.35000000000000003,1.0,1.0
TUM01,MOD049,0.35000000000000003,1.0,0.55
TUM01,MOD050,0.35000000000000003,1.0,0.55
TUM01,MOD051,0.35000000000000003,1.0,1.0
TUM01,MOD052,0.35000000000000003,1.0,0.55
TUM01,MOD053,0.35000000000000003,1.0,0.55
TUM01,MOD054,0.35000000000000003,1.0,1.0
TUM01,MOD055,0.35000000000000003,1.0,0.55
TUM01,MOD056,0.35000000000000003,1.0,0.55
TUM01,MOD057,0.3647207792207792,1.0,1.0
TUM01,MOD058,0.35000000000000003,1.0,0.55
TUM01,MOD059,0.35000000000000003,1.0,0.55
TUM01,MOD060,0.35000000000000003,1.0,1.0
TUM02,MOD001,0.5611347321428573,1.0,0.55
TUM02,MOD002,0.35000000000000003,1.0,0.55
TUM02,MOD003,0.9051545454545454,1.0,0.6
TUM02,MOD004,1.4333595779220778,1.0,0.6
TUM02,MOD005,0.35000000000000003,1.0,0.55
TUM02,MOD006,0.7140174107142857,1.0,0.55
TUM02,MOD007,0.407716875,1.0,0.55
TUM02,MOD008,4.807082560296846,1.0,1.0
TUM02,MOD009,0.42056116071428573,1.0,0.55
TUM02,MOD010,0.3972808928571429,1.0,0.55
TUM02,MOD011,0.37940416666666665,1.0,0.55
TUM02,MOD012,2.956275974025974,1.0,1.0
TUM02,MOD013,0.4011361607142857,1.0,0.55
TUM02,MOD014,0.407716875,1.0,0.55
TUM02,MOD015,1.2076655844155844,1.0,1.0
TUM02,MOD016,0.35539642857142856,1.0,0.55
TUM02,MOD017,0.41681491071428567,1.0,0.55
TUM02,MOD018,2.401654383116883,1.0,1.0
TUM02,MOD019,0.6081875000000001,1.0,0.55
TUM02,MOD020,0.41208750000000005,1.0,0.55
TUM02,MOD021,1.783838474025974,1.0,1.0
TUM02,MOD022,1.0773144642857142,1.0,0.55
TUM02,MOD023,0.38344553571428563,1.0,0.55
TUM02,MOD024,3.5015454545454543,1.0,1.0
TUM02,MOD025,0.35226250000000003,1.0,0.55
TUM02,MOD026,0.411463125,1.0,0.55
TUM02,MOD027,1.4513069805194805,1.0,1.0
TUM02,MOD028,0.35000000000000003,1.0,0.55
TUM02,MOD029,0.4958,1.0,0.55
TUM02,MOD030,1.5528287337662336,1.0,1.0
TUM02,MOD031,0.35000000000000003,1.0,0.55
TUM02,MOD032,0.35000000000000003,1.0,0.55
TUM02,MOD033,0.9117556818181818,1.0,1.0
TUM02,MOD034,0.35000000000000003,1.0,0.55
TUM02,MOD035,0.35000000000000003,1.0,0.55
TUM02,MOD036,0.35000000000000003,1.0,1.0
TUM02,MOD037,0.3511053571428572,1.0,0.55
TUM02,MOD038,0.35000000000000003,1.0,0.55
TUM02,MOD039,1.578686688311688,1.0,1.0
TUM02,MOD040,0.421631517857143,1.0,0.55
TUM02,MOD041,0.35000000000000003,1.0,0.55
TUM02,MOD042,0.35000000000000003,1.0,1.0
TUM02,MOD043,0.35000000000000003,1.0,0.55
TUM02,MOD044,0.35000000000000003,1.0,0.55
TUM02,MOD045,0.8407889610389611,1.0,1.0
TUM02,MOD046,0.35000000000000003,1.0,0.55
TUM02,MOD047,0.35000000000000003,1.0,0.55
TUM02,MOD048,0.35000000000000003,1.0,1.0
TUM02,MOD049,0.35000000000000003,1.0,0.55
TUM02,MOD050,0.35000000000000003,1.0,0.55
TUM02,MOD051,0.3790503597122302,1.0,1.0
TUM02,MOD052,0.35000000000000003,1.0,0.55
TUM02,MOD053,0.35000000000000003,1.0,0.55
TUM02,MOD054,0.3504084415584416,1.0,1.0
TUM02,MOD055,0.35000000000000003,1.0,0.55
TUM02,MOD056,0.35000000000000003,1.0,0.55
TUM02,MOD057,0.46505666113875066,1.0,1.0
TUM02,MOD058,0.35000000000000003,1.0,0.55
TUM02,MOD059,0.35000000000000003,1.0,0.55
TUM02,MOD060,0.35000000000000003,1.0,1.0
UDU01,MOD001,1.025957142857143,1.0,0.55
UDU01,MOD002,0.959010267857143,1.0,0.55
UDU01,MOD003,1.6968584415584413,1.0,0.6
UDU01,MOD004,1.8900452922077915,1.0,0.6
UDU01,MOD005,1.0238758928571428,1.0,0.55
UDU01,MOD006,0.40584375000000006,1.0,0.55
UDU01,MOD007,0.49241383928571425,1.0,0.55
UDU01,MOD008,5.974869318181818,1.0,1.0
UDU01,MOD009,0.8879183823529413,1.0,0.55
UDU01,MOD010,0.6118874999999999,1.0,0.55
UDU01,MOD011,0.35000000000000003,1.0,0.55
UDU01,MOD012,3.6583367768595036,1.0,1.0
UDU01,MOD013,0.5251885714285714,1.0,0.55
UDU01,MOD014,0.8772808823529412,1.0,0.55
UDU01,MOD015,2.8780580808080805,1.0,1.0
UDU01,MOD016,1.4030598214285717,1.0,0.55
UDU01,MOD017,0.4424638392857143,1.0,0.55
UDU01,MOD018,1.3433522727272726,1.0,1.0
UDU01,MOD019,2.0913886607142858,1.0,0.55
UDU01,MOD020,0.35017964285714287,1.0,0.55
UDU01,MOD021,7.796740909090909,1.0,1.0
UDU01,MOD022,0.504240625,1.0,0.55
UDU01,MOD023,1.2060249107142857,1.0,0.55
UDU01,MOD024,3.358831168831168,1.0,1.0
UDU01,MOD025,0.47673472222222224,1.0,0.55
UDU01,MOD026,0.7457316964285714,1.0,0.55
UDU01,MOD027,4.964400252525252,1.0,1.0
UDU01,MOD028,0.5383995535714287,1.0,0.55
UDU01,MOD029,0.49395,1.0,0.55
UDU01,MOD030,1.556558766233766,1.0,1.0
UDU01,MOD031,0.5249375000000001,1.0,0.55
UDU01,MOD032,0.7413115178571429,1.0,0.55
UDU01,MOD033,1.290375,1.0,1.0
UDU01,MOD034,0.4470525000000001,1.0,0.55
UDU01,MOD035,0.6186664285714286,1.0,0.55
UDU01,MOD036,2.7496826298701302,1.0,1.0
UDU01,MOD037,0.351625,1.0,0.55
UDU01,MOD038,0.7533133928571428,1.0,0.55
UDU01,MOD039,2.8648887559808607,1.0,1.0
UDU01,MOD040,0.7430558035714285,1.0,0.55
UDU01,MOD041,0.35000000000000003,1.0,0.55
UDU01,MOD042,1.7745984848484846,1.0,1.0
UDU01,MOD043,0.553374642857143,1.0,0.55
UDU01,MOD044,0.35409464285714287,1.0,0.55
UDU01,MOD045,1.8549613636363635,1.0,1.0
UDU01,MOD046,0.35000000000000003,1.0,0.55
UDU01,MOD047,0.35000000000000003,1.0,0.55
UDU01,MOD048,1.017830357142857,1.0,1.0
UDU01,MOD049,0.7191016071428573,1.0,0.55
UDU01,MOD050,0.35000000000000003,1.0,0.55
UDU01,MOD051,1.1798254870129872,1.0,1.0
UDU01,MOD052,0.35000000000000003,1.0,0.55
UDU01,MOD053,0.35000000000000003,1.0,0.55
UDU01,MOD054,0.8404419191919189,1.0,1.0
UDU01,MOD055,0.6071468750000001,1.0,0.55
UDU01,MOD056,0.35000000000000003,1.0,0.55
UDU01,MOD057,1.2976728896103897,1.0,1.0
UDU01,MOD058,0.35000000000000003,1.0,0.55
UDU01,MOD059,0.35000000000000003,1.0,0.55
UDU01,MOD060,0.40787094155844156,1.0,1.0
