date,store_id,model_id,units_sold,selling_price,revenue
2026-01-16,DAV02,MOD002,1,7500,7500
2026-01-17,DAV02,MOD002,1,7500,7500
2026-01-20,DAV02,MOD002,1,7500,7500
2026-01-23,DAV02,MOD002,1,7500,7500
2026-01-25,DAV02,MOD002,1,7500,7500
2026-01-26,DAV02,MOD002,1,7500,7500
2026-02-02,DAV02,MOD002,1,7500,7500
2026-02-04,DAV02,MOD002,2,7500,15000
2026-02-06,DAV02,MOD002,1,7500,7500
2026-02-07,DAV02,MOD002,2,7500,15000
2026-02-12,DAV02,MOD002,1,7500,7500
2026-02-15,DAV02,MOD002,2,7500,15000
2026-02-17,DAV02,MOD002,1,7500,7500
2026-02-19,DAV02,MOD002,1,7500,7500
2026-02-23,DAV02,MOD002,1,7500,7500
2026-02-25,DAV02,MOD002,1,7500,7500
2026-02-28,DAV02,MOD002,1,7500,7500
2026-03-01,DAV02,MOD002,1,7500,7500
2026-03-03,DAV02,MOD002,1,7500,7500
2026-03-04,DAV02,MOD002,1,7500,7500
2026-03-06,DAV02,MOD002,1,7500,7500
2026-03-07,DAV02,MOD002,1,7500,7500
2026-03-14,DAV02,MOD002,2,7500,15000
2026-03-19,DAV02,MOD002,2,7500,15000
2026-03-25,DAV02,MOD002,1,7500,7500
2026-03-29,DAV02,MOD002,1,7500,7500
2026-04-11,DAV02,MOD002,1,7500,7500
2026-04-15,DAV02,MOD002,1,7500,7500
2026-04-20,DAV02,MOD002,1,7500,7500
2026-04-21,DAV02,MOD002,1,7500,7500
2026-04-22,DAV02,MOD002,1,7500,7500
2026-05-07,DAV02,MOD002,2,7500,15000
2026-05-14,DAV02,MOD002,1,7500,7500
2026-05-24,DAV02,MOD002,1,7500,7500
2026-05-30,DAV02,MOD002,1,7500,7500
2026-06-04,DAV02,MOD002,1,7500,7500
2026-06-27,DAV02,MOD002,1,7500,7500
2026-07-07,DAV02,MOD002,1,7500,7500
2026-07-09,DAV02,MOD002,1,7500,7500
2026-07-30,DAV02,MOD002,1,7500,7500
2026-02-28,DAV02,MOD003,1,7500,7500
2026-03-01,DAV02,MOD003,1,7500,7500
2026-03-02,DAV02,MOD003,1,7500,7500
2026-03-07,DAV02,MOD003,2,7500,15000
2026-03-09,DAV02,MOD003,1,7500,7500
2026-03-13,DAV02,MOD003,3,7500,22500
2026-03-14,DAV02,MOD003,2,7500,15000
2026-03-15,DAV02,MOD003,3,7500,22500
2026-03-17,DAV02,MOD003,1,7500,7500
2026-03-19,DAV02,MOD003,4,7500,30000
2026-03-20,DAV02,MOD003,1,7500,7500
2026-03-21,DAV02,MOD003,2,7500,15000
2026-03-22,DAV02,MOD003,2,7500,15000
2026-03-23,DAV02,MOD003,1,7500,7500
2026-03-29,DAV02,MOD003,3,7500,22500
2026-03-31,DAV02,MOD003,1,7500,7500
2026-04-01,DAV02,MOD003,2,7500,15000
2026-04-04,DAV02,MOD003,1,7500,7500
2026-04-07,DAV02,MOD003,1,7500,7500
2026-04-09,DAV02,MOD003,1,7500,7500
2026-04-10,DAV02,MOD003,1,7500,7500
2026-04-11,DAV02,MOD003,1,7500,7500
2026-04-12,DAV02,MOD003,1,7500,7500
2026-04-13,DAV02,MOD003,1,7500,7500
2026-04-14,DAV02,MOD003,1,7500,7500
2026-04-15,DAV02,MOD003,1,7500,7500
2026-04-16,DAV02,MOD003,2,7500,15000
2026-04-18,DAV02,MOD003,1,7500,7500
2026-04-19,DAV02,MOD003,1,7500,7500
2026-04-20,DAV02,MOD003,1,7500,7500
2026-04-21,DAV02,MOD003,1,7500,7500
2026-04-23,DAV02,MOD003,2,7500,15000
2026-05-03,DAV02,MOD003,1,7500,7500
2026-05-08,DAV02,MOD003,1,7500,7500
2026-05-09,DAV02,MOD003,1,7500,7500
2026-05-10,DAV02,MOD003,1,7500,7500
2026-05-11,DAV02,MOD003,1,7500,7500
2026-05-12,DAV02,MOD003,1,7500,7500
2026-05-13,DAV02,MOD003,2,7500,15000
2026-05-17,DAV02,MOD003,2,7500,15000
2026-05-22,DAV02,MOD003,2,7500,15000
2026-05-25,DAV02,MOD003,1,7500,7500
2026-05-29,DAV02,MOD003,2,7500,15000
2026-05-30,DAV02,MOD003,1,7500,7500
2026-05-31,DAV02,MOD003,1,7500,7500
2026-06-08,DAV02,MOD003,1,7500,7500
2026-06-13,DAV02,MOD003,2,7500,15000
2026-06-14,DAV02,MOD003,3,7500,22500
2026-06-16,DAV02,MOD003,1,7500,7500
2026-06-17,DAV02,MOD003,2,7500,15000
2026-06-19,DAV02,MOD003,1,7500,7500
2026-06-21,DAV02,MOD003,1,7500,7500
2026-06-23,DAV02,MOD003,1,7500,7500
2026-06-24,DAV02,MOD003,1,7500,7500
2026-06-26,DAV02,MOD003,1,7500,7500
2026-07-01,DAV02,MOD003,1,7500,7500
2026-07-02,DAV02,MOD003,1,7500,7500
2026-07-06,DAV02,MOD003,1,7500,7500
2026-07-11,DAV02,MOD003,1,7500,7500
2026-07-13,DAV02,MOD003,1,7500,7500
2026-07-16,DAV02,MOD003,1,7500,7500
2026-07-17,DAV02,MOD003,1,7500,7500
2026-07-22,DAV02,MOD003,1,7500,7500
2026-07-28,DAV02,MOD003,1,7500,7500
2026-07-30,DAV02,MOD003,2,7500,15000
2026-05-23,DAV02,MOD004,1,8000,8000
2026-05-24,DAV02,MOD004,2,8000,16000
2026-06-01,DAV02,MOD004,1,8000,8000
2026-06-04,DAV02,MOD004,1,8000,8000
2026-06-07,DAV02,MOD004,1,8000,8000
2026-06-09,DAV02,MOD004,1,8000,8000
2026-06-13,DAV02,MOD004,1,8000,8000
2026-06-15,DAV02,MOD004,1,8000,8000
2026-06-16,DAV02,MOD004,2,8000,16000
2026-06-20,DAV02,MOD004,1,8000,8000
2026-07-01,DAV02,MOD004,1,8000,8000
2026-07-03,DAV02,MOD004,1,8000,8000
2026-07-04,DAV02,MOD004,1,8000,8000
2026-07-05,DAV02,MOD004,1,8000,8000
2026-07-06,DAV02,MOD004,2,8000,16000
2026-07-08,DAV02,MOD004,1,8000,8000
2026-07-09,DAV02,MOD004,1,8000,8000
2026-07-10,DAV02,MOD004,1,8000,8000
2026-07-11,DAV02,MOD004,3,8000,24000
2026-07-17,DAV02,MOD004,1,8000,8000
2026-07-25,DAV02,MOD004,1,8000,8000
2026-07-29,DAV02,MOD004,2,8000,16000
2026-07-31,DAV02,MOD004,1,8000,8000
2025-08-01,DAV02,MOD005,3,6500,19500
2025-08-03,DAV02,MOD005,2,6500,13000
2025-08-07,DAV02,MOD005,1,6500,6500
2025-08-09,DAV02,MOD005,1,6500,6500
2025-08-11,DAV02,MOD005,1,6500,6500
2025-08-12,DAV02,MOD005,1,6500,6500
2025-08-14,DAV02,MOD005,1,6500,6500
2025-08-16,DAV02,MOD005,1,6500,6500
2025-08-17,DAV02,MOD005,1,6500,6500
2025-08-18,DAV02,MOD005,1,6500,6500
2025-08-20,DAV02,MOD005,1,6500,6500
2025-08-23,DAV02,MOD005,2,6500,13000
2025-08-24,DAV02,MOD005,2,6500,13000
2025-08-26,DAV02,MOD005,3,6500,19500
2025-08-29,DAV02,MOD005,1,6500,6500
2025-08-31,DAV02,MOD005,1,6500,6500
2025-09-01,DAV02,MOD005,1,6500,6500
2025-09-04,DAV02,MOD005,1,6500,6500
2025-09-07,DAV02,MOD005,1,6500,6500
2025-09-13,DAV02,MOD005,1,6500,6500
2025-09-19,DAV02,MOD005,1,6500,6500
2025-09-20,DAV02,MOD005,1,6500,6500
2025-09-21,DAV02,MOD005,1,6500,6500
2025-09-22,DAV02,MOD005,1,6500,6500
2025-09-23,DAV02,MOD005,4,6500,26000
2025-09-27,DAV02,MOD005,2,6500,13000
2025-09-29,DAV02,MOD005,2,6500,13000
2025-10-01,DAV02,MOD005,2,6500,13000
2025-10-02,DAV02,MOD005,4,6500,26000
2025-10-03,DAV02,MOD005,4,6500,26000
2025-10-04,DAV02,MOD005,4,6500,26000
2025-10-05,DAV02,MOD005,2,6500,13000
2025-10-06,DAV02,MOD005,1,6500,6500
2025-10-07,DAV02,MOD005,3,6500,19500
2025-10-08,DAV02,MOD005,3,6500,19500
2025-10-09,DAV02,MOD005,1,6500,6500
2025-10-10,DAV02,MOD005,1,6500,6500
2025-10-11,DAV02,MOD005,1,6500,6500
2025-10-12,DAV02,MOD005,1,6500,6500
2025-10-14,DAV02,MOD005,2,6500,13000
2025-10-15,DAV02,MOD005,2,6500,13000
2025-10-16,DAV02,MOD005,3,6500,19500
2025-10-17,DAV02,MOD005,1,6500,6500
2025-10-18,DAV02,MOD005,4,6500,26000
2025-10-19,DAV02,MOD005,2,6500,13000
2025-10-21,DAV02,MOD005,3,6500,19500
2025-10-23,DAV02,MOD005,3,6500,19500
2025-10-24,DAV02,MOD005,6,6500,39000
2025-10-25,DAV02,MOD005,2,6500,13000
2025-10-27,DAV02,MOD005,3,6500,19500
2025-10-28,DAV02,MOD005,2,6500,13000
2025-10-29,DAV02,MOD005,3,6500,19500
2025-10-31,DAV02,MOD005,1,6500,6500
2025-11-01,DAV02,MOD005,3,6500,19500
2025-11-02,DAV02,MOD005,3,6500,19500
2025-11-03,DAV02,MOD005,4,6500,26000
2025-11-05,DAV02,MOD005,1,6500,6500
2025-11-06,DAV02,MOD005,4,6500,26000
2025-11-11,DAV02,MOD005,1,6500,6500
2025-11-14,DAV02,MOD005,1,6500,6500
2025-11-15,DAV02,MOD005,1,6500,6500
2025-11-20,DAV02,MOD005,2,6500,13000
2025-11-23,DAV02,MOD005,1,6500,6500
2025-11-26,DAV02,MOD005,1,6500,6500
2025-12-01,DAV02,MOD005,1,6500,6500
2025-12-06,DAV02,MOD005,1,6500,6500
2025-12-10,DAV02,MOD005,1,6500,6500
2025-12-13,DAV02,MOD005,1,6500,6500
2025-12-16,DAV02,MOD005,1,6500,6500
2025-12-18,DAV02,MOD005,1,6500,6500
2025-12-21,DAV02,MOD005,2,6500,13000
2025-12-23,DAV02,MOD005,1,6500,6500
2025-12-25,DAV02,MOD005,1,6500,6500
2025-12-28,DAV02,MOD005,1,6500,6500
2026-01-01,DAV02,MOD005,1,6500,6500
2026-01-02,DAV02,MOD005,1,6500,6500
2026-01-14,DAV02,MOD005,1,6500,6500
2026-01-28,DAV02,MOD005,1,6500,6500
2026-02-14,DAV02,MOD005,2,6500,13000
2026-02-17,DAV02,MOD005,1,6500,6500
2026-02-22,DAV02,MOD005,1,6500,6500
2026-02-26,DAV02,MOD005,1,6500,6500
2026-02-28,DAV02,MOD005,1,6500,6500
2026-03-05,DAV02,MOD005,1,6500,6500
2026-03-06,DAV02,MOD005,2,6500,13000
2026-03-07,DAV02,MOD005,1,6500,6500
2026-03-08,DAV02,MOD005,1,6500,6500
2026-03-19,DAV02,MOD005,1,6500,6500
2026-03-27,DAV02,MOD005,2,6500,13000
2026-03-29,DAV02,MOD005,1,6500,6500
2026-03-30,DAV02,MOD005,1,6500,6500
2026-04-01,DAV02,MOD005,1,6500,6500
2026-04-06,DAV02,MOD005,1,6500,6500
2026-04-07,DAV02,MOD005,1,6500,6500
2026-04-22,DAV02,MOD005,1,6500,6500
2026-05-06,DAV02,MOD005,1,6500,6500
2026-05-08,DAV02,MOD005,1,6500,6500
2026-05-11,DAV02,MOD005,1,6500,6500
2026-05-18,DAV02,MOD005,1,6500,6500
2026-06-01,DAV02,MOD005,1,6500,6500
2026-06-05,DAV02,MOD005,1,6500,6500
2026-06-15,DAV02,MOD005,1,6500,6500
2026-06-24,DAV02,MOD005,1,6500,6500
2026-06-25,DAV02,MOD005,1,6500,6500
2026-06-26,DAV02,MOD005,1,6500,6500
2026-06-27,DAV02,MOD005,2,6500,13000
2026-06-29,DAV02,MOD005,1,6500,6500
2026-07-16,DAV02,MOD005,1,6500,6500
2026-07-22,DAV02,MOD005,1,6500,6500
2026-07-25,DAV02,MOD005,1,6500,6500
2025-11-09,DAV02,MOD006,3,7000,21000
2025-11-11,DAV02,MOD006,3,7000,21000
2025-11-12,DAV02,MOD006,1,7000,7000
2025-11-13,DAV02,MOD006,2,7000,14000
2025-11-14,DAV02,MOD006,1,7000,7000
2025-11-15,DAV02,MOD006,2,7000,14000
2025-11-16,DAV02,MOD006,1,7000,7000
2025-11-19,DAV02,MOD006,1,7000,7000
2025-11-20,DAV02,MOD006,1,7000,7000
2025-11-21,DAV02,MOD006,1,7000,7000
2025-11-24,DAV02,MOD006,3,7000,21000
2025-11-28,DAV02,MOD006,1,7000,7000
2025-12-01,DAV02,MOD006,1,7000,7000
2025-12-03,DAV02,MOD006,2,7000,14000
2025-12-05,DAV02,MOD006,1,7000,7000
2025-12-06,DAV02,MOD006,3,7000,21000
2025-12-07,DAV02,MOD006,1,7000,7000
2025-12-09,DAV02,MOD006,2,7000,14000
2025-12-12,DAV02,MOD006,1,7000,7000
2025-12-13,DAV02,MOD006,2,7000,14000
2025-12-14,DAV02,MOD006,1,7000,7000
2025-12-15,DAV02,MOD006,3,7000,21000
2025-12-16,DAV02,MOD006,1,7000,7000
2025-12-18,DAV02,MOD006,1,7000,7000
2025-12-19,DAV02,MOD006,1,7000,7000
2025-12-22,DAV02,MOD006,1,7000,7000
2025-12-23,DAV02,MOD006,1,7000,7000
2025-12-24,DAV02,MOD006,3,7000,21000
2025-12-26,DAV02,MOD006,1,7000,7000
2025-12-27,DAV02,MOD006,3,7000,21000
2025-12-28,DAV02,MOD006,1,7000,7000
2025-12-30,DAV02,MOD006,2,7000,14000
2025-12-31,DAV02,MOD006,1,7000,7000
2026-01-01,DAV02,MOD006,1,7000,7000
2026-01-03,DAV02,MOD006,1,7000,7000
2026-01-04,DAV02,MOD006,1,7000,7000
2026-01-05,DAV02,MOD006,1,7000,7000
2026-01-07,DAV02,MOD006,1,7000,7000
2026-01-08,DAV02,MOD006,2,7000,14000
2026-01-10,DAV02,MOD006,1,7000,7000
2026-01-11,DAV02,MOD006,3,7000,21000
2026-01-12,DAV02,MOD006,2,7000,14000
2026-01-13,DAV02,MOD006,1,7000,7000
2026-01-14,DAV02,MOD006,2,7000,14000
2026-01-17,DAV02,MOD006,1,7000,7000
2026-01-18,DAV02,MOD006,2,7000,14000
2026-01-19,DAV02,MOD006,1,7000,7000
2026-01-21,DAV02,MOD006,1,7000,7000
2026-01-22,DAV02,MOD006,2,7000,14000
2026-01-23,DAV02,MOD006,1,7000,7000
2026-01-30,DAV02,MOD006,2,7000,14000
2026-01-31,DAV02,MOD006,1,7000,7000
2026-02-01,DAV02,MOD006,1,7000,7000
2026-02-02,DAV02,MOD006,1,7000,7000
2026-02-03,DAV02,MOD006,2,7000,14000
2026-02-07,DAV02,MOD006,1,7000,7000
2026-02-09,DAV02,MOD006,1,7000,7000
2026-02-10,DAV02,MOD006,2,7000,14000
2026-02-12,DAV02,MOD006,2,7000,14000
2026-02-14,DAV02,MOD006,1,7000,7000
2026-02-15,DAV02,MOD006,3,7000,21000
2026-02-18,DAV02,MOD006,1,7000,7000
2026-02-22,DAV02,MOD006,2,7000,14000
2026-02-23,DAV02,MOD006,1,7000,7000
2026-02-24,DAV02,MOD006,2,7000,14000
2026-02-28,DAV02,MOD006,5,7000,35000
2026-03-05,DAV02,MOD006,1,7000,7000
2026-03-06,DAV02,MOD006,2,7000,14000
2026-03-11,DAV02,MOD006,1,7000,7000
2026-03-12,DAV02,MOD006,1,7000,7000
2026-03-14,DAV02,MOD006,1,7000,7000
2026-03-15,DAV02,MOD006,1,7000,7000
2026-03-20,DAV02,MOD006,3,7000,21000
2026-03-22,DAV02,MOD006,1,7000,7000
2026-03-24,DAV02,MOD006,2,7000,14000
2026-03-25,DAV02,MOD006,1,7000,7000
2026-03-30,DAV02,MOD006,2,7000,14000
2026-04-02,DAV02,MOD006,1,7000,7000
2026-04-03,DAV02,MOD006,1,7000,7000
2026-04-04,DAV02,MOD006,1,7000,7000
2026-04-07,DAV02,MOD006,1,7000,7000
2026-04-12,DAV02,MOD006,3,7000,21000
2026-04-13,DAV02,MOD006,1,7000,7000
2026-04-14,DAV02,MOD006,1,7000,7000
2026-04-18,DAV02,MOD006,1,7000,7000
2026-04-23,DAV02,MOD006,1,7000,7000
2026-04-26,DAV02,MOD006,1,7000,7000
2026-05-01,DAV02,MOD006,1,7000,7000
2026-05-03,DAV02,MOD006,1,7000,7000
2026-05-26,DAV02,MOD006,1,7000,7000
2026-06-03,DAV02,MOD006,1,7000,7000
2026-06-04,DAV02,MOD006,1,7000,7000
2026-06-07,DAV02,MOD006,1,7000,7000
2026-06-12,DAV02,MOD006,2,7000,14000
2026-06-17,DAV02,MOD006,1,7000,7000
2026-06-20,DAV02,MOD006,1,7000,7000
2026-06-24,DAV02,MOD006,1,7000,7000
2026-06-25,DAV02,MOD006,1,7000,7000
2026-06-27,DAV02,MOD006,1,7000,7000
2026-06-30,DAV02,MOD006,1,7000,7000
2026-07-03,DAV02,MOD006,1,7000,7000
2026-07-05,DAV02,MOD006,1,7000,7000
2026-07-11,DAV02,MOD006,1,7000,7000
2026-07-18,DAV02,MOD006,1,7000,7000
2026-07-23,DAV02,MOD006,1,7000,7000
2026-01-27,DAV02,MOD007,1,7000,7000
2026-02-13,DAV02,MOD007,1,7000,7000
2026-02-18,DAV02,MOD007,1,7000,7000
2026-02-19,DAV02,MOD007,1,7000,7000
2026-02-20,DAV02,MOD007,1,7000,7000
2026-02-22,DAV02,MOD007,2,7000,14000
2026-02-24,DAV02,MOD007,1,7000,7000
2026-02-26,DAV02,MOD007,2,7000,14000
2026-02-28,DAV02,MOD007,2,7000,14000
2026-03-02,DAV02,MOD007,1,7000,7000
2026-03-05,DAV02,MOD007,1,7000,7000
2026-03-06,DAV02,MOD007,1,7000,7000
2026-03-12,DAV02,MOD007,1,7000,7000
2026-03-16,DAV02,MOD007,2,7000,14000
2026-03-17,DAV02,MOD007,2,7000,14000
2026-03-18,DAV02,MOD007,5,7000,35000
2026-03-19,DAV02,MOD007,1,7000,7000
2026-03-20,DAV02,MOD007,1,7000,7000
2026-03-21,DAV02,MOD007,1,7000,7000
2026-03-23,DAV02,MOD007,1,7000,7000
2026-03-24,DAV02,MOD007,1,7000,7000
2026-03-27,DAV02,MOD007,1,7000,7000
2026-04-01,DAV02,MOD007,1,7000,7000
2026-04-04,DAV02,MOD007,1,7000,7000
2026-04-06,DAV02,MOD007,1,7000,7000
2026-04-11,DAV02,MOD007,2,7000,14000
2026-04-24,DAV02,MOD007,1,7000,7000
2026-04-26,DAV02,MOD007,1,7000,7000
2026-04-28,DAV02,MOD007,1,7000,7000
2026-04-29,DAV02,MOD007,1,7000,7000
2026-05-04,DAV02,MOD007,1,7000,7000
2026-05-07,DAV02,MOD007,1,7000,7000
2026-05-09,DAV02,MOD007,1,7000,7000
2026-05-10,DAV02,MOD007,2,7000,14000
2026-05-14,DAV02,MOD007,1,7000,7000
2026-05-15,DAV02,MOD007,1,7000,7000
2026-05-17,DAV02,MOD007,1,7000,7000
2026-05-20,DAV02,MOD007,2,7000,14000
2026-05-23,DAV02,MOD007,1,7000,7000
2026-05-26,DAV02,MOD007,1,7000,7000
2026-05-30,DAV02,MOD007,1,7000,7000
2026-06-02,DAV02,MOD007,1,7000,7000
2026-06-03,DAV02,MOD007,1,7000,7000
2026-06-04,DAV02,MOD007,1,7000,7000
2026-06-05,DAV02,MOD007,2,7000,14000
2026-06-09,DAV02,MOD007,1,7000,7000
2026-06-11,DAV02,MOD007,1,7000,7000
2026-06-13,DAV02,MOD007,2,7000,14000
2026-06-16,DAV02,MOD007,2,7000,14000
2026-06-24,DAV02,MOD007,1,7000,7000
2026-06-28,DAV02,MOD007,1,7000,7000
2026-06-30,DAV02,MOD007,1,7000,7000
2026-07-01,DAV02,MOD007,1,7000,7000
2026-07-07,DAV02,MOD007,1,7000,7000
2026-07-24,DAV02,MOD007,1,7000,7000
2026-07-27,DAV02,MOD007,1,7000,7000
2026-04-27,DAV02,MOD008,1,7500,7500
2026-04-30,DAV02,MOD008,1,7500,7500
2026-05-01,DAV02,MOD008,1,7500,7500
2026-05-06,DAV02,MOD008,1,7500,7500
2026-05-09,DAV02,MOD008,2,7500,15000
2026-05-11,DAV02,MOD008,1,7500,7500
2026-05-16,DAV02,MOD008,1,7500,7500
2026-05-20,DAV02,MOD008,2,7500,15000
2026-05-21,DAV02,MOD008,1,7500,7500
2026-05-23,DAV02,MOD008,1,7500,7500
2026-05-24,DAV02,MOD008,2,7500,15000
2026-05-30,DAV02,MOD008,1,7500,7500
2026-05-31,DAV02,MOD008,2,7500,15000
2026-06-01,DAV02,MOD008,1,7500,7500
2026-06-03,DAV02,MOD008,1,7500,7500
2026-06-04,DAV02,MOD008,2,7500,15000
2026-06-05,DAV02,MOD008,1,7500,7500
2026-06-06,DAV02,MOD008,1,7500,7500
2026-06-07,DAV02,MOD008,1,7500,7500
2026-06-08,DAV02,MOD008,2,7500,15000
2026-06-09,DAV02,MOD008,1,7500,7500
2026-06-11,DAV02,MOD008,1,7500,7500
2026-06-12,DAV02,MOD008,1,7500,7500
2026-06-13,DAV02,MOD008,1,7500,7500
2026-06-14,DAV02,MOD008,2,7500,15000
2026-06-15,DAV02,MOD008,3,7500,22500
2026-06-16,DAV02,MOD008,1,7500,7500
2026-06-17,DAV02,MOD008,1,7500,7500
2026-06-18,DAV02,MOD008,1,7500,7500
2026-06-21,DAV02,MOD008,2,7500,15000
2026-06-22,DAV02,MOD008,1,7500,7500
2026-06-23,DAV02,MOD008,2,7500,15000
2026-06-24,DAV02,MOD008,2,7500,15000
2026-06-26,DAV02,MOD008,1,7500,7500
2026-06-27,DAV02,MOD008,2,7500,15000
2026-06-28,DAV02,MOD008,1,7500,7500
2026-07-01,DAV02,MOD008,2,7500,15000
2026-07-04,DAV02,MOD008,1,7500,7500
2026-07-05,DAV02,MOD008,1,7500,7500
2026-07-06,DAV02,MOD008,2,7500,15000
2026-07-09,DAV02,MOD008,1,7500,7500
2026-07-10,DAV02,MOD008,1,7500,7500
2026-07-14,DAV02,MOD008,2,7500,15000
2026-07-15,DAV02,MOD008,1,7500,7500
2026-07-16,DAV02,MOD008,1,7500,7500
2026-07-17,DAV02,MOD008,1,7500,7500
2026-07-19,DAV02,MOD008,1,7500,7500
2026-07-20,DAV02,MOD008,1,7500,7500
2026-07-21,DAV02,MOD008,1,7500,7500
2026-07-22,DAV02,MOD008,1,7500,7500
2026-07-23,DAV02,MOD008,1,7500,7500
2026-07-24,DAV02,MOD008,1,7500,7500
2026-07-26,DAV02,MOD008,1,7500,7500
2026-07-27,DAV02,MOD008,1,7500,7500
2026-07-30,DAV02,MOD008,1,7500,7500
2026-07-31,DAV02,MOD008,1,7500,7500
2025-08-01,DAV02,MOD009,1,7500,7500
2025-08-05,DAV02,MOD009,1,7500,7500
2025-08-08,DAV02,MOD009,3,7500,22500
2025-08-13,DAV02,MOD009,1,7500,7500
2025-08-16,DAV02,MOD009,1,7500,7500
2025-08-17,DAV02,MOD009,1,7500,7500
2025-08-20,DAV02,MOD009,1,7500,7500
2025-08-23,DAV02,MOD009,1,7500,7500
2025-08-28,DAV02,MOD009,2,7500,15000
2025-08-31,DAV02,MOD009,1,7500,7500
2025-09-10,DAV02,MOD009,1,7500,7500
2025-09-12,DAV02,MOD009,1,7500,7500
2025-09-13,DAV02,MOD009,2,7500,15000
2025-09-15,DAV02,MOD009,1,7500,7500
2025-09-19,DAV02,MOD009,1,7500,7500
2025-09-22,DAV02,MOD009,2,7500,15000
2025-09-27,DAV02,MOD009,2,7500,15000
2025-09-28,DAV02,MOD009,1,7500,7500
2025-10-01,DAV02,MOD009,3,7500,22500
2025-10-02,DAV02,MOD009,2,7500,15000
2025-10-03,DAV02,MOD009,1,7500,7500
2025-10-05,DAV02,MOD009,1,7500,7500
2025-10-06,DAV02,MOD009,1,7500,7500
2025-10-07,DAV02,MOD009,1,7500,7500
2025-10-08,DAV02,MOD009,4,7500,30000
2025-10-09,DAV02,MOD009,1,7500,7500
2025-10-10,DAV02,MOD009,1,7500,7500
2025-10-11,DAV02,MOD009,2,7500,15000
2025-10-12,DAV02,MOD009,2,7500,15000
2025-10-14,DAV02,MOD009,2,7500,15000
2025-10-16,DAV02,MOD009,1,7500,7500
2025-10-17,DAV02,MOD009,2,7500,15000
2025-10-18,DAV02,MOD009,5,7500,37500
2025-10-19,DAV02,MOD009,1,7500,7500
2025-10-21,DAV02,MOD009,1,7500,7500
2025-10-22,DAV02,MOD009,3,7500,22500
2025-10-25,DAV02,MOD009,1,7500,7500
2025-10-27,DAV02,MOD009,1,7500,7500
2025-10-29,DAV02,MOD009,2,7500,15000
2025-10-30,DAV02,MOD009,1,7500,7500
2025-11-01,DAV02,MOD009,2,7500,15000
2025-11-02,DAV02,MOD009,2,7500,15000
2025-11-03,DAV02,MOD009,1,7500,7500
2025-11-04,DAV02,MOD009,2,7500,15000
2025-11-07,DAV02,MOD009,2,7500,15000
2025-11-08,DAV02,MOD009,1,7500,7500
2025-11-10,DAV02,MOD009,1,7500,7500
2025-11-13,DAV02,MOD009,1,7500,7500
2025-11-20,DAV02,MOD009,1,7500,7500
2025-11-26,DAV02,MOD009,1,7500,7500
2025-11-29,DAV02,MOD009,1,7500,7500
2025-12-12,DAV02,MOD009,1,7500,7500
2025-12-22,DAV02,MOD009,1,7500,7500
2026-01-01,DAV02,MOD009,1,7500,7500
2026-01-02,DAV02,MOD009,1,7500,7500
2026-01-03,DAV02,MOD009,1,7500,7500
2026-01-14,DAV02,MOD009,1,7500,7500
2026-01-23,DAV02,MOD009,1,7500,7500
2026-01-29,DAV02,MOD009,1,7500,7500
2026-02-02,DAV02,MOD009,2,7500,15000
2026-02-06,DAV02,MOD009,1,7500,7500
2026-02-13,DAV02,MOD009,1,7500,7500
2026-02-26,DAV02,MOD009,2,7500,15000
2026-03-07,DAV02,MOD009,1,7500,7500
2026-03-17,DAV02,MOD009,2,7500,15000
2026-03-27,DAV02,MOD009,3,7500,22500
2026-03-28,DAV02,MOD009,1,7500,7500
2026-04-01,DAV02,MOD009,1,7500,7500
2026-04-02,DAV02,MOD009,1,7500,7500
2026-04-03,DAV02,MOD009,1,7500,7500
2026-04-06,DAV02,MOD009,1,7500,7500
2026-04-11,DAV02,MOD009,2,7500,15000
2026-04-14,DAV02,MOD009,1,7500,7500
2026-04-21,DAV02,MOD009,1,7500,7500
2026-04-26,DAV02,MOD009,1,7500,7500
2026-05-08,DAV02,MOD009,1,7500,7500
2026-05-09,DAV02,MOD009,1,7500,7500
2026-05-15,DAV02,MOD009,1,7500,7500
2026-06-08,DAV02,MOD009,1,7500,7500
2026-06-13,DAV02,MOD009,1,7500,7500
2026-06-17,DAV02,MOD009,1,7500,7500
2026-07-02,DAV02,MOD009,1,7500,7500
2026-07-06,DAV02,MOD009,1,7500,7500
2026-07-16,DAV02,MOD009,1,7500,7500
2026-07-22,DAV02,MOD009,1,7500,7500
2026-07-29,DAV02,MOD009,1,7500,7500
2026-07-30,DAV02,MOD009,1,7500,7500
2025-10-28,DAV02,MOD010,3,8000,24000
2025-10-29,DAV02,MOD010,1,8000,8000
2025-10-30,DAV02,MOD010,3,8000,24000
2025-11-01,DAV02,MOD010,1,8000,8000
2025-11-02,DAV02,MOD010,2,8000,16000
2025-11-04,DAV02,MOD010,2,8000,16000
2025-11-08,DAV02,MOD010,1,8000,8000
2025-11-09,DAV02,MOD010,2,8000,16000
2025-11-10,DAV02,MOD010,1,8000,8000
2025-11-11,DAV02,MOD010,6,8000,48000
2025-11-12,DAV02,MOD010,3,8000,24000
2025-11-13,DAV02,MOD010,1,8000,8000
2025-11-14,DAV02,MOD010,3,8000,24000
2025-11-15,DAV02,MOD010,4,8000,32000
2025-11-19,DAV02,MOD010,1,8000,8000
2025-11-21,DAV02,MOD010,1,8000,8000
2025-11-25,DAV02,MOD010,3,8000,24000
